c0,c1,c2,c3
Position,Velocity,Acceleration,Predecessor Distance
205.3899902,136.8641967,-345.504876,72.58292767
207.9912212,126.0013367,-372.4775695,75.12636393
210.9130395,117.3505607,-394.7058862,77.34460743
214.0693469,111.3569911,-409.1338537,79.51902784
217.3608609,108.8591291,-410.0542361,81.70700745
219.8969365,105.8246077,-400.985978,84.14295862
223.6104076,105.8835192,-382.0156387,84.70090267
227.4060264,107.9439119,-349.4626018,86.20860227
231.584168,111.9979519,-303.8497073,87.43387607
236.117357,117.5768199,-248.3357601,88.13923246
240.9327527,124.3608691,-186.3333365,88.28017022
245.9126756,132.1255701,-120.0208763,88.30080609
251.1475748,142.9492794,-46.47259064,88.09655576
256.6115146,151.5381025,23.26745711,87.53732748
262.2958785,160.6515762,87.81515306,86.77392119
268.2429624,169.8493789,146.9934916,85.86293551
272.5874543,177.5580217,196.4890617,85.26756919
276.5777752,184.0067413,235.9567194,86.12460721
281.6629511,189.4064114,264.3492298,86.92523621
286.5332422,193.5831235,282.6766315,86.43459213
292.0499152,195.7741032,286.9484571,85.47279788
296.9074589,197.8596061,282.452527,84.94167606
309.3639789,206.4719063,276.3377638,75.85762927
314.7170422,213.1589987,266.9092851,75.84890939
320.590077,218.7369209,254.5372762,74.30058831
326.0194076,223.4112433,240.4888191,73.32627207
337.3726187,232.8496331,230.5270635,66.45123471
343.6938888,241.1802123,226.563848,64.58988778
350.0201581,248.5700615,225.5241491,62.77477802
354.8575863,254.6989335,227.6665146,61.32220907
361.2388903,260.8439405,232.9792701,59.45364959
367.6489077,265.5357304,239.1452231,57.55898933
373.9970468,269.155393,245.2678576,55.49049006
378.5979055,269.3560706,245.8312188,54.22890436
384.47453,266.8609627,237.0594537,52.62203963
390.1334539,261.0939528,213.2328802,51.40998593
395.5712406,251.5120337,171.7588331,50.51772015
400.6748781,248.4364526,130.237664,50.1920891
405.0577721,242.7454697,84.25064579,50.49035007
408.9779365,234.1671533,31.45645566,51.45669705
412.4936596,222.4249667,-30.43738479,52.72738869
415.461854,213.9964627,-89.82222896,54.52231009
417.5371302,203.9906089,-146.8221534,56.06631005
419.9294658,192.8280103,-200.9387512,58.62369407
421.9297793,178.8510336,-254.1518666,61.56631824
424.3902446,164.201749,-302.790043,65.09160756
426.5906765,149.8580301,-344.8077324,67.73152317
428.6226976,136.9536056,-379.083506,70.58800928
430.6961938,124.2169451,-408.0411426,73.51425984
432.9517237,113.1127757,-430.0022703,76.37541769
435.3207233,103.9815449,-445.4763498,79.30210877
437.9475902,96.84654201,-453.9478272,81.94558869
440.7246232,92.57847101,-450.3745048,84.44033637
443.7120132,90.76846458,-434.9462659,86.6484882
446.0798914,90.49589966,-409.9616483,88.18601632
450.4106054,93.03470936,-374.8423188,90.08231553
454.1647456,97.34669247,-327.5626579,91.0796136
458.26066,102.7403983,-269.4413148,91.99309314
461.6093827,108.8678587,-204.215606,93.2552002
466.3165593,116.2325652,-135.0812691,93.16483225
471.2171618,124.8118924,-64.50786664,92.62284729
476.3706527,134.1364877,5.493115095,92.57920541
481.6818814,143.9990333,73.62262854,92.40733564
487.2602348,154.1862178,137.1748613,91.85847803
492.7904429,164.1140717,193.6307833,91.48069217
498.5214628,173.9638828,242.0798227,90.71321136
504.2572441,183.0134976,280.2162804,90.0064485
510.1525902,191.8678272,310.2540322,88.55545783
514.4792739,198.9085675,331.7397351,87.58108236
520.7114862,205.1971114,344.5699223,85.43447366
527.1165313,211.8778713,350.0729945,83.63255638
533.5288275,218.2466945,349.7551146,82.00385657
539.8730318,223.0643741,341.1440747,80.53498563
545.9230416,226.026535,325.2623358,79.77915111
552.0474409,228.6823697,304.2093153,79.13485897
557.5613726,231.0656599,280.5683667,78.95473709
563.8928175,233.6195996,255.3310324,77.64591188
571.2918375,236.1787908,228.4273849,77.01435102
575.8399231,236.8886224,201.2266018,76.97318618
581.5998999,236.8098861,173.7708609,75.90315443
587.5915971,236.963636,147.8739988,75.06171832
593.391978,236.7613682,123.134395,74.60532545
599.4603834,237.4825666,101.9341972,73.9856883
605.0507786,235.9982905,80.52965948,73.93278723
610.1943367,234.0642244,58.99742623,74.51248177
614.3295305,231.286917,38.02085858,74.52106716
619.148859,228.7292552,18.86566336,75.60374274
624.2355862,225.8602951,0.621580234,76.31681658
629.5149669,222.8210985,-17.79635602,76.80034229
634.8233133,218.9925273,-36.64902809,77.54802755
640.4355807,215.6119832,-54.842629,76.45754026
646.1456535,213.9135042,-69.79714536,76.2211106
651.7232077,212.8798207,-79.30197616,76.27557066
657.0468281,210.4235935,-86.86594538,76.7212411
662.0612592,208.5010765,-92.77214913,77.46289491
668.1030151,208.3968453,-94.77313173,77.28830761
674.0416208,209.6490016,-91.92038661,77.32525744
679.5005014,211.7588619,-82.29639075,77.55413903
683.9010803,213.3860025,-69.31528176,77.51502349
2.707286008,215.4275234,-53.25816043,77.27049673
8.927106546,217.0185315,-36.16990727,76.64756149
15.24832057,219.5285813,-17.53875523,75.95025897
21.64195124,222.0162049,1.911036021,75.07493633
28.18813236,225.3182869,21.93156463,74.05646336
33.83464848,227.3822518,39.09919897,73.82542366
40.68306651,230.9287633,54.85989448,72.40904769
46.63619828,235.3506788,71.32679924,71.90054145
52.38419672,238.8797528,86.99201811,70.31197808
57.88304332,240.8058888,97.73413645,70.11996074
64.51237639,242.54096,103.7444876,69.04556065
71.16656915,245.3287258,107.6966841,67.53473871
77.0799433,248.6436915,111.4655436,66.2631177
83.13114448,250.9385821,114.1791703,63.88241111
89.35006944,251.8717385,114.2610857,62.72315676
96.29943592,252.7898446,111.7481345,61.18256077
104.5299492,253.4804733,105.1356005,58.74774952
110.9310765,254.4301996,97.33334748,57.34046413
117.3278839,255.1269055,88.19877798,56.04663611
123.2571168,255.8743223,79.19892025,55.22275586
128.4782341,254.871119,67.44626108,53.76716985
134.486838,254.840965,56.07431891,52.74673922
140.6258485,254.869747,46.45492509,51.52472094
146.7758825,254.4969905,37.73087823,50.61158333
152.8893139,253.578597,28.07728839,49.21580608
157.0105483,251.0490044,16.05922926,49.07734754
162.5018158,247.4856373,2.123371761,48.64689541
168.3819174,244.0766288,-11.79030572,47.43576119
173.0554217,240.2168798,-26.49400144,48.14704374
177.9995471,235.4041471,-43.86160113,48.37845193
182.4767777,230.1284896,-63.54367069,48.93037928
185.4672437,223.1601958,-85.51266269,49.80568987
189.0744609,214.3930768,-110.4530189,51.36887157
192.3310189,205.3546369,-137.6826373,53.34377884
195.2016494,195.6616489,-166.6094957,55.50833043
197.9148588,184.6266062,-199.0321456,58.1570543
201.3756954,173.344904,-232.1449935,60.92173695
203.4340162,161.8777173,-264.7835196,62.57294723
206.348063,151.9259058,-294.7597089,64.73795733
209.2123462,143.38613,-319.7166326,67.1070699
212.413331,135.1412918,-341.1625002,69.03266334
214.8019389,127.5059196,-356.7255961,70.5469794
218.1545179,122.6761438,-364.843277,72.43779141
221.7435602,119.7297789,-363.6684219,74.13444335
225.2985069,118.9849838,-351.4199888,76.01855345
229.3080299,120.8068029,-327.3164603,76.74045374
233.4631988,123.7429939,-292.683303,77.54225508
236.8304475,127.1451625,-249.7669142,79.30279266
241.4052049,132.1659121,-199.123885,79.77931794
246.2049406,138.1447527,-141.6300634,80.25622249
251.1984089,145.3180503,-81.03786881,80.29719082
256.4910898,152.9986688,-19.46792056,80.12719376
261.8336995,160.462559,38.48679394,79.83029759
267.4853581,168.6968454,93.25273477,79.22080871
271.6600013,175.4598442,141.8662314,78.82103341
277.3100205,182.7485341,183.5852585,78.39819563
281.3536814,188.3122497,216.2053351,79.49166703
285.8263793,193.0080945,239.8967109,78.69950585
293.5052572,199.1794729,255.3779524,75.82135874
299.6399873,204.9245665,263.7405795,74.19993248
305.9535788,211.2456232,268.5492416,72.49795847
312.2550816,216.5201474,267.3580257,71.85273003
317.6771399,220.094016,260.7308617,70.99914605
323.4705349,222.9305369,249.1196931,69.56471579
333.9167725,229.760947,238.2298332,63.61305086
340.3546407,235.9833104,228.6127473,61.80547069
346.8584034,241.3389408,219.9846629,59.94992103
351.7583527,245.1684982,211.6585007,58.48389347
357.9045983,248.7967974,204.4323863,57.09916868
366.2586221,252.8562564,197.7888488,54.67233358
371.125497,255.4561544,191.5949269,53.30877741
377.3633602,256.8715474,183.7893753,51.62296011
383.3818076,255.9504535,170.7585348,50.12684627
389.1295137,255.7586052,155.6354747,48.84100401
394.8087377,254.2990198,137.1620857,47.80777635
400.2615158,252.4747767,117.0981934,46.95626853
405.5153895,248.6481563,92.9065322,46.54969774
410.6120009,242.5177729,61.79161667,46.22341661
415.5186467,234.6194583,22.9335001,46.18634355
419.9852285,229.7476942,-14.95513439,46.62113161
423.8182057,223.5196447,-51.50641952,47.69442275
427.336626,216.2744984,-87.29388608,49.13766736
429.5904875,205.7656301,-125.5909863,50.46581024
432.3073423,194.4028874,-165.5911591,52.69585798
434.6759075,184.1093876,-203.4422219,55.26734142
436.4773784,171.3835844,-241.5543427,58.29917338
438.2767873,158.61788,-279.7204007,61.48699427
439.5612288,145.2072349,-318.356894,63.93950345
441.7300664,132.1787216,-354.6316766,68.23584619
443.1694942,119.3558757,-387.2194399,70.73903669
445.1074442,107.9838374,-414.6518472,74.1284035
447.1670634,97.98582846,-435.2974478,77.30686811
449.6002938,90.22830919,-448.3476204,80.17239177
452.1455111,85.22249426,-454.3861463,82.684015
454.980132,82.82718939,-445.9294407,84.88488335
458.084422,83.01346584,-423.8329135,86.60774521
461.6419413,85.75350941,-386.3102536,88.05161735
464.331195,88.90790775,-339.5000297,89.19042512
468.3614753,94.35486354,-283.531629,90.108349
472.670574,101.7872784,-218.1059339,90.68187509
477.1775174,110.1770578,-146.5081459,91.26691069
481.9356185,119.5707712,-70.99741188,91.59048545
486.8279393,129.3090522,4.503270143,91.89171228
490.3450818,137.7501672,75.58949568,93.47926063
493.9577893,144.2496829,136.9397512,94.81899889
502.4476876,154.4117723,191.8402508,91.50879377
507.8521547,163.8860311,237.1457989,90.60223429
513.4765723,172.9818075,272.9439317,89.15841401
519.3635355,181.7771526,300.0942884,87.85033919
526.9654643,190.8860255,318.2736539,86.11393862
533.1731453,199.9500568,331.3171985,84.86184723
537.858923,207.3357959,338.8663601,84.10057453
545.4911041,213.9761547,338.5260651,83.29003995
551.6504767,219.0956217,330.8955481,82.59691965
557.5718819,224.1526107,320.9071639,82.06538196
563.222592,228.4829255,308.5108219,81.72833877
569.3582572,232.4198175,294.4966934,80.32254659
575.2425752,235.9728265,279.740202,79.32761398
581.1697005,237.0384038,260.7708055,79.95840062
585.7729633,234.3691362,233.1151087,79.21461956
592.0082853,235.0593323,205.3883986,78.54560365
596.4094271,234.1615982,175.8112409,78.22156361
603.829441,234.3756515,145.8658627,77.94672314
609.2324181,233.9462701,116.0092112,78.17018707
613.5411789,232.6471933,87.1807033,78.43008298
618.5458498,231.3583832,60.93056347,79.25047889
624.0553836,228.936194,35.6340207,79.13946009
629.405893,227.1353694,12.8857269,79.80911646
635.0511798,224.9842958,-7.799614402,79.65826395
640.9355287,223.5594247,-24.81454623,79.19214477
647.0158823,222.3226958,-37.86293567,78.53502876
652.7750494,222.2098883,-45.4884256,78.52846185
656.9247467,220.847299,-48.82951848,78.75186627
662.4177276,220.1088664,-49.51081344,79.09326271
668.3464026,218.857347,-52.02654523,79.0371993
674.2806802,220.0044228,-50.70005256,79.00890444
679.8583977,219.3477729,-48.70678848,79.31202961
685.9938596,221.0413291,-42.57142685,78.8311371
4.88788791,223.0471379,-33.01599474,78.31262467
11.24708071,224.9189936,-21.64205448,77.51597065
17.59469035,226.7801489,-8.870854493,76.57989562
24.3013371,229.6537631,4.546894356,75.25475457
29.85988039,231.976303,18.12764697,74.98247752
35.29005844,234.3442943,31.01193637,73.52458564
41.57659056,237.1174874,43.86202994,72.4714157
47.72275899,239.8179107,55.95982567,71.67588562
53.95687199,243.0481848,68.82560416,70.84496263
60.51839594,245.0558238,79.24694109,69.45490373
67.24745698,246.8666122,87.13435783,68.31910979
73.80408492,248.9872906,91.88263896,66.75895561
80.6031085,251.6746808,96.47336262,65.68442436
85.53858441,252.3762917,96.42322457,63.10263831
92.1562261,253.3508801,94.49810509,61.31901707
98.62480463,253.7708955,90.39171027,59.78342531
105.0648348,254.3376572,84.52636293,58.29090114
109.850115,253.7088634,76.03274409,57.2831634
116.1140397,254.3413622,67.74880802,55.94268918
122.3155208,254.5865833,58.8230413,54.7748385
126.987561,253.28072,48.07972567,53.94867469
132.958188,251.8813348,36.22741804,52.8961012
139.6315987,250.301897,23.44553581,51.07239374
145.749467,248.5775115,11.09425514,50.02204812
151.4608237,247.2245773,-1.097112734,49.4775325
156.1354091,244.4436415,-14.34757525,49.83216535
161.5381312,242.6538722,-26.61311143,48.16313804
165.2688791,239.3067357,-38.07412984,49.59889656
170.2463093,234.5307245,-51.98947573,49.74164086
174.639717,229.3699909,-67.48382886,50.62689025
177.7341405,223.2642207,-85.2214445,51.29088902
181.5187254,216.7770728,-104.4369746,52.77416887
184.0748814,207.5611816,-128.5578687,54.01090054
187.0087807,198.0342852,-155.2772976,55.67933624
189.9580678,188.4628511,-183.600304,58.66599536
192.8538695,176.6082643,-216.0225993,61.07732935
195.9062573,165.034804,-250.8228885,62.91808893
199.7106752,155.9144357,-283.2071084,62.92408839
201.0341945,146.207125,-312.8074243,66.76309412
204.1682661,138.5065835,-336.7486614,68.69504718
207.4562113,132.0591424,-354.0724153,70.67816468
210.6813505,127.9672505,-361.7502282,72.63002782
213.8267354,124.5164095,-360.7766142,73.39970098
217.7330847,123.63822,-348.843461,74.84353602
221.6799021,124.7842718,-325.0102841,76.35007966
225.8984092,127.3758214,-291.5799757,76.90691796
229.3579915,130.7946006,-247.8928277,78.53887794
234.060779,135.1643898,-198.0902274,78.82582247
237.5079623,139.2393434,-144.3143017,80.5668545
244.0489057,146.4878314,-85.67903333,79.17031953
249.3166292,153.8358574,-26.85924108,79.01221262
254.8760296,162.0301517,29.39197215,78.50905163
259.1252364,170.7004751,84.13516859,78.06144178
264.8126545,178.0747463,132.4554881,77.36286654
269.2249283,184.1240007,173.1070671,77.99819749
276.4576803,192.3075491,208.4344466,75.85172994
281.2652956,198.9497151,236.8736848,76.19564772
285.9904595,204.0867441,256.601481,75.32277048
291.1306495,208.4285192,268.0636572,74.89880614
298.9661563,214.3798446,274.1165894,71.80823138
305.3134183,220.7901302,277.0819291,69.98805108
311.5696084,225.3464108,274.0734162,68.17045558
317.3065531,229.0716928,265.9627023,66.97478343
322.5293259,230.201215,250.4942412,66.25460405
328.2149496,232.5665225,232.9003108,63.89771186
335.8902456,236.2324499,214.9625984,60.79830918
341.5873493,239.7566457,198.4442922,59.72394926
348.4933501,242.1891066,182.7678367,57.56154862
354.7520417,244.9453007,168.3425838,55.89429671
360.5150806,245.9705452,152.6425178,54.95044009
367.1716265,249.0292766,140.5755196,52.97373508
372.8297743,250.770247,130.0640441,50.86130562
377.9253309,250.3101829,117.6557086,50.35438722
383.668479,248.4554093,101.7064299,49.13147765
389.119887,247.2745708,85.31694464,48.18319566
394.5197366,245.8694406,70.05312048,47.42425949
400.3694693,244.3303663,54.83065267,46.31576406
404.3710162,240.0364983,36.68248694,47.27970183
407.6387995,233.0375215,11.23533786,47.61245938
411.6723338,224.6166435,-20.37445,48.59345642
415.2345439,216.2316179,-55.41556328,49.98650439
418.3247135,206.4074796,-93.57205777,51.81506152
420.9607802,195.8640253,-134.350737,54.26158853
423.2469382,183.2050939,-177.3157287,57.40650169
425.3195927,170.1037478,-223.1974001,59.93273544
427.3545357,157.5672004,-266.5819471,62.69346933
428.9163338,145.0537367,-308.1627291,64.85146525
430.9486449,132.4350193,-347.9782,67.76016283
433.0220529,120.9281311,-385.1535839,70.7321584
435.3350809,110.9536879,-415.5075272,73.55658058
437.7325248,102.8614968,-435.822209,76.40261012
439.59443,97.47896997,-444.5535794,78.55990762
442.3688119,93.64759049,-440.1447132,81.13390253
445.0808234,90.69495442,-424.9048899,83.47774119
448.933996,90.79896155,-397.7167166,86.12423342
451.5248429,92.28945074,-359.7723104,87.21028952
455.155484,95.98958579,-312.2579865,88.71532569
459.0958427,101.5229164,-254.8232867,89.59120714
462.2088462,106.9248321,-192.6961925,90.12618277
466.8114687,113.899077,-127.8705255,90.48232457
471.5357438,122.1447599,-61.02373051,90.73532231
476.617329,130.9378702,6.173314349,90.70583779
481.6818814,140.0754629,70.17867917,90.77041262
486.9838771,149.4583619,128.7443383,90.63762291
492.3608993,159.0623212,181.1044878,90.33492062
495.8547833,167.0169422,225.0818627,90.40711636
505.0243026,176.8604903,262.1893479,88.98859346
510.8519635,186.1245267,291.8913878,87.62491933
516.5983329,193.564815,310.6022579,85.9245568
522.7095181,200.5062003,320.3626139,84.25662305
529.0095146,206.5097885,323.0410558,82.43563828
535.2635114,212.6909766,321.7032369,81.10215009
540.6223879,217.4784644,315.5244712,80.5646203
547.5204974,222.1489144,305.615518,78.94229012
551.9467014,225.1745577,291.4965661,78.62386575
557.8898025,227.8062704,273.9238289,77.90492455
563.5800385,229.8189766,253.4684673,77.58554303
569.5284256,231.3362985,230.8579371,76.68818945
575.3478986,232.3153694,206.5632791,76.16992615
582.6234324,234.052564,182.6701725,75.32832202
588.4156739,233.9871368,157.29305,73.26546024
592.9661417,233.8349067,132.3225453,74.02697869
598.8871368,233.8221587,109.6800792,73.52860307
604.6473697,233.4162479,88.31669801,73.24370365
609.7554328,231.5822872,66.85847764,73.64734289
615.3371879,229.9091849,46.28870905,73.74642466
618.7293335,227.3192665,27.02694315,74.75877403
625.2093151,224.5317385,8.110030537,75.54072109
630.5026149,223.0938995,-7.93355684,75.97671546
634.4594165,219.4620852,-24.28174046,75.94260429
640.133036,216.2134226,-40.01396873,75.58810066
645.9038134,213.9152818,-54.19025463,75.20828701
651.4825953,211.7887873,-66.52249562,75.14519619
656.8837793,209.3096362,-77.14062303,75.50141782
661.8531006,208.5724861,-83.154476,76.38088129
668.0706368,209.1325788,-84.9413441,75.89158697
673.8180922,209.0990679,-83.32152912,76.0904208
678.6285676,209.735754,-77.95514354,77.27129157
685.2196609,212.7239038,-66.90355225,76.36542045
4.064732369,215.5805047,-52.0863882,76.05532398
10.32179107,219.2323955,-33.18148168,75.49415324
16.54861321,222.3250842,-12.77316966,74.78158803
21.38762776,224.8525795,7.701978299,75.47586537
27.91392729,228.2355158,29.7847787,73.26769597
34.2662424,231.0931192,50.21047209,72.51583979
40.51610029,233.8632831,68.24232745,71.73880895
46.46916817,237.2323492,84.93947065,71.33897721
51.86618059,239.887203,98.5578718,70.16390914
57.75050501,241.7476963,107.0143303,69.7168051
63.54932026,242.9444079,111.4367392,69.13909654
69.73045771,244.0937215,112.3519137,68.54169893
77.9040587,246.3782683,109.9634286,65.12850486
83.51971328,247.5584421,104.4904074,63.32968878
89.70716876,249.6056285,99.17816195,62.18458043
96.2448714,251.9549764,94.14481963,60.66508326
102.8426141,254.3366354,90.30785914,59.08346692
109.3420979,255.9226332,86.10095811,57.68943968
115.8392693,256.0693789,80.06814645,56.24104986
122.2691231,256.0532325,73.23562746,54.95170395
128.7234947,257.0051643,66.98314818,53.48919811
134.8222987,257.426845,60.68324821,52.46707331
141.5175507,257.4396772,54.84447513,50.83465616
148.50941,257.0419767,48.78209022,48.87805582
154.9126251,256.4003554,41.93947179,47.49102523
159.1430905,253.4274159,31.6622128,48.26842858
164.7478682,249.0730417,16.94745685,47.42538202
170.2203839,246.0566551,1.379418528,46.92809463
175.5001521,241.946012,-16.81033533,46.65924714
180.6102491,238.1064426,-35.76985568,46.54240035
184.2278101,233.011106,-55.78955813,46.70915929
188.5569315,227.4792718,-76.47252157,47.33767659
192.408306,220.0137514,-98.65182791,48.48839372
195.9491246,211.5137375,-124.2300269,50.11827001
198.7965557,201.4633752,-153.075026,52.34660042
201.6272037,191.2865294,-183.8768177,54.55028036
204.423268,179.9400327,-216.5559555,56.78498351
207.1387913,168.747214,-249.2357167,58.9288593
209.9580967,158.7794997,-279.0596206,61.1279236
212.4079265,150.233659,-304.7083599,62.58955025
216.047802,142.0595833,-327.4452768,64.05568594
218.4446524,134.5466076,-346.7472834,66.74424403
220.8428252,128.2708733,-360.4033483,68.22734406
224.1553805,123.7367923,-365.3743618,70.11438785
227.5900059,121.7817274,-360.4832476,72.07857186
231.294862,120.80499,-344.7743709,73.53531135
234.2499448,120.995518,-318.4534911,75.28064018
238.3918075,123.3060832,-282.5165877,76.00095582
242.5852779,127.1573249,-237.507906,76.95236672
245.9126756,131.1271882,-187.7315499,77.51395567
250.5160331,136.5434576,-133.5557696,77.94249706
255.3926367,142.4444932,-77.98363355,78.17408376
260.4657803,148.8118425,-23.59977459,78.13607233
264.2689707,154.128856,26.86527199,79.42061652
271.0868288,161.4719849,75.06382879,77.82223151
276.4189079,169.3353804,119.2124475,77.66555831
280.6978086,175.5531965,156.3449026,78.50422188
284.8539407,180.2748771,185.1821123,79.42511959
292.1211255,186.8229969,207.4922727,75.83460488
298.1287249,193.9095105,225.9112999,74.43097852
304.2154545,200.7585256,239.075102,73.06727944
310.5196237,207.3682402,248.258452,71.32951131
316.2345431,213.1064946,252.9677618,70.14106149
322.304996,217.9006789,253.2169196,69.63752659
330.1856475,224.0015225,252.460564,65.17099051
336.8020185,230.3709699,251.4865317,63.23590136
342.8010062,235.9521594,249.3593785,61.7743478
349.4757656,241.6712492,247.0354376,59.84686191
355.1931178,245.0007671,241.138571,58.83141819
360.6168774,249.0043146,235.0471001,56.97754434
371.9687618,252.4392785,223.4931505,53.87070078
381.2372835,253.4131096,205.7462775,51.33308443
388.4235964,252.0282564,182.3668105,49.83337147
394.1076652,251.297711,158.6601523,48.70166776
400.8492532,250.7287533,135.3424099,46.65925243
405.0577721,248.147163,111.1469217,47.08782306
409.0924194,244.5909785,85.92730651,46.6380606
414.299906,239.8067577,58.45318383,46.12362738
420.1055862,233.6110388,27.38593099,46.36823846
425.1977365,228.0446867,-4.647346684,47.29956826
427.8087262,220.7757231,-37.29543219,48.35244182
431.816606,211.9310161,-71.54067163,50.4336155
434.3671848,202.146288,-106.9706575,52.68777945
436.7141471,190.5431215,-147.1346674,55.12217666
439.1071181,174.4131124,-194.5269629,58.72467817
441.4592682,158.9750495,-239.5386948,62.54855887
443.3787909,145.3647419,-280.4023717,65.64062475
444.6829952,132.796146,-318.7073164,68.35458625
446.663116,121.0321509,-353.5149248,71.56540742
448.8651531,111.7290993,-380.8218122,74.58559724
451.1134628,102.8901549,-402.0904575,77.44510186
455.5875878,94.91407877,-410.2056416,81.82484722
459.2580258,89.72466594,-407.6803382,84.38624558
464.331195,88.64673526,-387.9204271,86.65252288
470.9209722,92.06434295,-348.2526348,88.76850925
476.0562386,96.55540597,-298.8304316,89.70915549
482.7696604,104.088157,-241.176994,90.70054278
491.0740319,113.7878664,-175.0037932,91.39931671
498.6520966,124.4660276,-106.523726,91.40074354
505.1247746,134.5639914,-44.8612258,90.94398957
510.4983878,143.4897067,9.524988754,90.46466839
516.1216146,152.2350169,58.62508301,89.03787477
520.0613266,159.5413443,103.0415662,89.68618042
531.3509548,169.3698934,144.1676811,85.89332144
537.6829449,179.1429157,183.3414453,84.65900988
548.8386461,190.8779501,220.4355026,83.28487642
558.24308,201.9955257,248.8584044,82.03742996
564.3970432,211.702833,271.333201,81.20654063
570.706298,219.4903759,286.0122674,80.4813672
580.554178,227.4746921,293.4238936,78.66067003
587.1381543,233.6078327,295.231298,77.30920692
593.6666134,239.0527587,293.2015993,77.76568689
603.70567,244.3092133,284.8853709,74.81674271
611.4753294,247.7006598,271.9816334,74.13490755
617.2201908,250.4221963,258.5737573,74.31707232
626.2770078,251.956521,240.5362411,72.60669523
633.6993348,252.9582904,220.2797808,72.63248316
638.2088835,249.6450903,193.6110692,73.552516
647.7457319,248.9300803,162.7275737,72.0916046
653.791994,246.3842506,129.3972261,71.75136684
663.3858327,244.7112422,95.78819995,70.97480854
669.7875775,242.6573866,65.4144273,72.01109702
676.910641,240.4822586,38.4719045,72.30134583
682.8190032,237.725548,13.59415102,72.42360202
1.674645611,235.3419338,-7.855592034,72.20631254
9.251389885,233.4427646,-26.3482802,71.85307868
15.30131377,231.0764571,-42.23916392,71.61465583
21.67519751,230.7353386,-52.87276992,70.92091748
27.85909833,230.972584,-58.97899011,70.39808577
34.01675305,231.3631936,-61.06173592,69.72950922
39.83779642,232.441351,-58.2967377,69.3581006
45.56767105,233.5341511,-50.89125037,69.19234269
51.46125464,233.0892556,-44.72342424,68.86987233
57.75292997,234.9118041,-34.97468166,68.05893958
64.12580853,235.7224759,-24.51171511,66.99972179
71.94724488,237.6021345,-11.86368545,65.6415457
78.42647497,237.5273048,-0.340588379,64.3134664
86.37573341,239.3998937,11.17654972,62.71345006
93.3158865,241.0610549,21.39111347,60.7773435
98.98851651,241.1463243,28.374112,60.09376162
105.1455438,241.445803,32.59699137,59.02049048
111.4701507,242.0090184,33.85175113,57.83436351
117.6508776,243.0455802,34.38165929,56.62859008
123.8824614,244.432252,34.92500165,55.53295706
128.5708987,244.7271612,34.4958565,54.61265889
134.8876031,245.5261859,34.31760813,53.32584509
141.0428742,245.1846142,33.21519595,52.16131864
147.0022874,244.9860312,29.92422148,51.31357457
152.999279,245.4993128,27.51475738,50.36829827
156.7819088,243.5215972,22.43603715,50.20670742
162.3970972,242.3365488,17.03153985,49.47185227
167.8756427,239.0616263,7.111396936,48.86387246
171.892423,235.9948907,-4.131189634,48.58313598
177.2025235,232.6707631,-16.43676213,48.05263692
182.5290569,229.287887,-30.99838791,47.66060608
187.5240914,224.2042089,-48.59714203,47.45474672
192.6457211,220.208164,-67.00821005,47.2179072
197.7104001,215.6779593,-85.34875877,47.02897267
202.4931376,212.2616867,-101.3765263,47.13880856
207.239929,207.7050087,-116.77928,47.38786412
211.8292819,203.8158726,-129.7333921,47.63450775
216.4560352,200.7778028,-139.9995316,47.64144547
219.7169485,197.2757234,-147.7085273,48.01435132
226.027809,195.0987835,-149.0136185,47.96986008
229.3629847,190.8757734,-150.1163349,49.58980378
233.5279481,187.6877113,-148.9600717,50.48217034
237.4347515,184.107009,-147.0092681,51.68164346
241.4108957,180.0437939,-145.464847,52.93835962
244.3950075,175.5260541,-144.5503764,54.03306298
248.2205614,171.7893508,-143.4833186,54.97993224
252.2381496,168.2314682,-143.4401901,55.39970721
255.1591836,164.8700459,-143.9298993,56.87855037
259.2501451,161.8339674,-144.2346905,59.03608516
263.2853343,159.4895607,-143.1500607,60.24521314
267.4783064,158.0435143,-141.1686731,61.18765878
271.4578383,156.9654795,-137.3268931,62.29047617
275.5125911,157.19562,-130.3405884,63.39913967
279.6450411,156.7650477,-121.2525823,64.45104266
284.0225936,158.1317901,-106.2723153,65.40702997
287.2576635,158.5356919,-90.70110428,66.09204624
292.0042083,160.0613181,-72.43635752,66.61537729
296.5943137,162.0113802,-52.50852222,67.32845766
301.5175054,165.1107632,-31.11535428,67.47007085
306.4994127,167.7868042,-10.09777407,67.46603642
311.4905219,170.0729639,9.904488042,67.36694914
315.4348825,172.4347268,28.08536282,68.25600974
319.4648102,173.7969917,43.19126054,69.03022613
323.9126796,175.2711364,55.1283235,69.30006645
333.467658,181.4385946,68.48720145,64.52970021
337.7039897,186.9020257,82.57787935,63.83393349
343.1314538,192.4349108,96.86156468,63.14698277
348.881393,198.5025958,112.7250395,62.21701461
353.762291,203.5213772,127.1611753,62.16505829
360.4047053,209.2853394,142.1240993,60.23181558
365.5878594,213.3075708,154.5062551,59.79969042
370.986135,216.7673258,164.1159909,57.77151051
376.9371793,220.1890785,171.3355349,56.36823309
382.6321097,223.6810552,177.4662281,55.21127458
388.1198973,226.7858615,181.370284,54.25599503
393.52565,228.3556785,180.1399147,53.56413442
398.8758851,228.664793,174.1133922,51.78337113
